EWRB_ID,City,Postal_Code,PrimPropTypCalc,PrimPropTypSelf,Largest_PropTyp,All_Prop_Types,Thrd_Party_Cert,WN_Sit_Elc_Int1,WN_Sit_Elc_Int2,WN_Sit_Gas_Int1,WN_Sit_Gas_Int2,WN_Sit_Gas_Int3,All_Water_Int1,All_Water_Int2,Ind_Water_Int1,Ind_Water_Int2,Site_EUI1,Site_EUI2,Source_EUI1,Source_EUI2,WN_Site_EUI1,WN_Site_EUI2,WN_Source_EUI1,WN_Source_EUI2,GHG_Emiss_Int1,GHG_Emiss_Int2,Ener_Star_Score,Ener_Star_Certs,Data_Qual_Check,Data_Qual_Date
136120,North York,M2J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Office, Parking",Not Available,0.317750656,8.2,0.79476414,21.30734961,1.979517426,2.07601647,0.192868229,Not Available,Not Available,1.083452236,27.96,1.399265388,36.11,1.111739795,28.69,1.424065439,36.75,39.82647109,3.7,Not Available,Not Available,Yes,2021-06-02
136133,North York,M2K,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.25187552,6.5,0.681226406,18.26344252,1.696729223,2.51688984,0.233826703,0.233826703,0.233826703,0.957514476,24.71,1.208227494,31.18,0.991614547,25.59,1.242327564,32.06,36.59729776,3.4,Not Available,Not Available,No,Not Available
136147,Toronto,M8X,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.244125504,6.3,0.681226406,18.26344252,1.696729223,1.041471658,0.096755877,0.096755877,0.096755877,0.89163934,23.01,1.139252351,29.4,0.919926899,23.74,1.161727398,29.98,33.36812443,3.1,Not Available,Not Available,Yes,2021-06-30
136150,Etobicoke,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.166625344,4.3,0.454150937,12.17562835,1.131152815,1.562614948,0.14517167,0.14517167,0.14517167,0.632401305,16.32,0.79941415,20.63,0.676963897,17.47,0.84281424,21.75,23.68060443,2.2,Not Available,Not Available,Yes,2021-07-13
136154,Toronto,M8Z,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,Not Available,Not Available,0.340613203,9.131721261,0.848364611,1.150263885,0.106863005,Not Available,Not Available,0.331700685,8.56,0.349913222,9.03,Not Available,Not Available,Not Available,Not Available,16.14586666,1.5,Not Available,Not Available,No,Not Available
136159,Etobicoke,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.372000768,9.6,0.681226406,18.26344252,1.696729223,2.113095469,0.19631298,0.19631298,0.19631298,0.957514476,24.71,1.320990227,34.09,1.025714617,26.47,1.388802866,35.84,31.21534221,2.9,Not Available,Not Available,Yes,2021-05-21
136161,Toronto,M9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.255750528,6.6,0.340613203,9.131721261,0.848364611,1.603361101,0.148957111,0.148957111,0.148957111,0.624651289,16.12,0.874589305,22.57,0.642863827,16.59,0.890476838,22.98,19.37503999,1.8,Not Available,Not Available,Yes,2021-05-28
136171,Toronto,M9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.217000448,5.6,0.567688672,15.21953543,1.413941019,1.52553595,0.141726918,Not Available,Not Available,0.755239059,19.49,0.967589497,24.97,0.805226662,20.78,1.018739603,26.29,27.98616887,2.6,Not Available,Not Available,No,Not Available
136181,Toronto,M8Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.25187552,6.5,0.340613203,9.131721261,0.848364611,1.1543385,0.107241549,0.107241549,0.107241549,0.62000128,16,0.865289286,22.33,0.645188832,16.65,0.889314336,22.95,19.37503999,1.8,Not Available,Not Available,Yes,2021-07-13
136191,Etobicoke,M8V,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,Not Available,0.36812576,9.5,0.681226406,18.26344252,1.696729223,1781.574178,165.5136465,165.5136465,165.5136465,1.049352166,27.08,1.408177906,36.34,1.069889708,27.61,1.429877951,36.9,35.52090665,3.3,Not Available,Not Available,Yes,2021-06-07
136194,Thornhill,L4J,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.248000512,6.4,0.567688672,15.21953543,1.413941019,1.198344345,0.111329825,0.111329825,0.111329825,0.782364115,20.19,1.026489619,26.49,0.817626688,21.1,1.060589689,27.37,27.98616887,2.6,Not Available,Not Available,Yes,2021-05-25
136199,Toronto,L4J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking, Retail Store",Not Available,0.23250048,6,0.567688672,15.21953543,1.413941019,1.284318727,0.119317106,0.119317106,0.119317106,0.771126592,19.9,0.99820206,25.76,0.808714169,20.87,1.035789638,26.73,27.98616887,2.6,Not Available,Not Available,No,Not Available
136210,Vaughan,L6A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.286750592,7.4,0.681226406,18.26344252,1.696729223,2.117170084,0.196691524,Not Available,Not Available,0.886989331,22.89,1.168702412,30.16,0.954026969,24.62,1.236902553,31.92,31.21534221,2.9,Not Available,Not Available,Yes,2021-07-19
136280,Markham,L6G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.34875072,9,0.567688672,15.21953543,1.413941019,1.257833728,0.11685657,0.11685657,0.11685657,0.932326924,24.06,1.278752639,33,0.951701964,24.56,1.29347767,33.38,30.1389511,2.8,Not Available,Not Available,Yes,2021-06-28
136296,Markham,L3S,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.255750528,6.6,Not Available,Not Available,Not Available,0.621378826,0.057727978,0.057727978,0.057727978,0.255363027,6.59,0.500651033,12.92,0.255363027,6.59,0.500651033,12.92,1.076391111,0.1,Not Available,Not Available,Yes,2021-06-30
136347,Richmond Hill,L4B,Other,Other,Other,Other,Not Available,1.344627775,34.7,0.567688672,15.21953543,1.413941019,2.212108619,0.205511602,Not Available,Not Available,1.866978853,48.18,3.16394403,81.65,1.896428914,48.94,3.194556594,82.44,33.36812443,3.1,Not Available,Not Available,No,Not Available
136352,Richmon Hill,L4C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.306125632,7.9,0.567688672,15.21953543,1.413941019,1.010912043,0.093916796,0.093916796,0.093916796,0.89163934,23.01,1.191177459,30.74,0.926901913,23.92,1.225277529,31.62,31.21534221,2.9,Not Available,Not Available,No,Not Available
136378,Aurora,L4G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,Not Available,Not Available,0.567688672,15.21953543,1.413941019,1.028840351,0.09558239,Not Available,Not Available,0.816464185,21.07,1.107477286,28.58,Not Available,Not Available,Not Available,Not Available,26.90977776,2.5,Not Available,Not Available,Yes,2021-07-19
136397,Schomberg,L0G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.399125824,10.3,0.340613203,9.131721261,0.848364611,0.77743659,0.072226218,0.072226218,0.072226218,0.723463993,18.67,1.110577292,28.66,0.735864019,18.99,1.124527321,29.02,18.29864888,1.7,Not Available,Not Available,Yes,2021-06-28
136414,Mississauga,L5G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking","Konrad Seemann, Konrad Seemann",0.21312544,5.5,0.567688672,15.21953543,1.413941019,1.799350094,0.167165083,Not Available,Not Available,0.792826636,20.46,1.012927091,26.14,0.829251712,21.4,1.039277145,26.82,29.06255999,2.7,Not Available,Not Available,No,Not Available
136418,Mississauga,L5J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.143375296,3.7,0.567688672,15.21953543,1.413941019,1.159228039,0.107695802,0.107695802,0.107695802,0.655263852,16.91,0.798251648,20.6,0.714163974,18.43,0.85753927,22.13,25.83338665,2.4,Not Available,Not Available,Yes,2021-06-08
136467,Mississauga,L5B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.21312544,5.5,0.567688672,15.21953543,1.413941019,1.41878103,0.131809062,0.131809062,0.131809062,0.766476582,19.78,0.97882702,25.26,0.821114195,21.19,1.032302131,26.64,27.98616887,2.6,Not Available,Not Available,Yes,2021-06-10
136470,Mississauga,L5B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.453375936,11.7,0.681226406,18.26344252,1.696729223,1.695854867,0.157550062,Not Available,Not Available,1.058652185,27.32,1.498078092,38.66,1.114064799,28.75,1.554653209,40.12,32.29173332,3,Not Available,Not Available,Yes,2021-06-28
136471,Mississauga,L5B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.003875008,0.1,0.681226406,18.26344252,1.696729223,1.553243333,0.144301018,Not Available,Not Available,0.625813792,16.15,0.637051315,16.44,0.687038918,17.73,0.699438944,18.05,31.21534221,2.9,Not Available,Not Available,Yes,2021-06-28
136472,Mississauga,L5B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.197625408,5.1,0.567688672,15.21953543,1.413941019,1.311618649,0.121853352,0.121853352,0.121853352,0.713388972,18.41,0.908689376,23.45,0.758726566,19.58,0.955189472,24.65,26.90977776,2.5,Not Available,Not Available,Yes,2021-05-20
136476,Mississauga,L5R,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,0.197625408,5.1,0.340613203,9.131721261,0.848364611,0.222473993,0.020668509,0.020668509,0.020668509,0.471200973,12.16,0.664563872,17.15,0.506463545,13.07,0.700601446,18.08,15.06947555,1.4,Not Available,Not Available,Yes,2021-08-28
136478,Mississauga,L5N,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.228625472,5.9,0.79476414,21.30734961,1.979517426,1.620067023,0.150509142,0.150509142,0.150509142,0.928839417,23.97,1.153977382,29.78,0.999364563,25.79,1.225277529,31.62,35.52090665,3.3,Not Available,Not Available,Yes,2021-06-08
136484,Mississauga,L5R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
136532,Mississauga,L5L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.372000768,9.6,1.021839609,27.39516378,2.545093834,1.763086019,0.16379604,0.16379604,0.16379604,1.354702796,34.96,1.721666054,44.43,1.448090489,37.37,1.815828748,46.86,50.5903822,4.7,Not Available,Not Available,Yes,2021-05-14
136603,Brampton,L6Y,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,0.961001984,24.8,0.454150937,12.17562835,1.131152815,0.580225212,0.053904683,0.053904683,0.053904683,1.360515308,35.11,2.289742226,59.09,1.389965369,35.87,2.314542277,59.73,27.98616887,2.6,Not Available,Not Available,Yes,2021-10-15
136657,Guelph,N1K,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.170500352,4.4,0.454150937,12.17562835,1.131152815,0.995835967,0.092516183,0.092516183,0.092516183,0.606438752,15.65,0.774614099,19.99,0.63472631,16.38,0.802901657,20.72,22.60421332,2.1,Not Available,Not Available,No,Not Available
136703,Oakville,L6K,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.162750336,4.2,0.567688672,15.21953543,1.413941019,1.228496498,0.114131052,Not Available,Not Available,0.644026329,16.62,0.806389164,20.81,0.679288902,17.53,0.841651737,21.72,24.75699554,2.3,Not Available,Not Available,No,Not Available
136718,Oakville,L6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.302250624,7.8,0.340613203,9.131721261,0.848364611,0.890303432,0.08271189,0.08271189,0.08271189,0.589388716,15.21,0.861026777,22.22,0.633563808,16.35,0.928839417,23.97,17.22225777,1.6,Not Available,Not Available,Yes,2021-06-16
136737,Burlington,L7N,Other,Other,Other,Other,Not Available,0.1937504,5,0.454150937,12.17562835,1.131152815,0.357751219,0.033236174,Not Available,Not Available,0.594038726,15.33,0.782364115,20.19,0.635888812,16.41,0.824601702,21.28,20.4514311,1.9,Not Available,Not Available,Yes,2021-06-16
136746,Burlington,L7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.569626176,14.7,0.567688672,15.21953543,1.413941019,1.446895875,0.134421017,0.134421017,0.134421017,1.110577292,28.66,1.668190943,43.05,1.144677363,29.54,1.698028505,43.82,30.1389511,2.8,Not Available,Not Available,Yes,2021-06-14
136764,Milton,L9T,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,0.34875072,9,0.227075469,6.087814174,0.565576408,0.03218946,0.002990499,Not Available,Not Available,0.584738707,15.09,0.922251904,23.8,0.617676275,15.94,0.955189472,24.65,13.99308444,1.3,Not Available,Not Available,No,Not Available
136826,Hamilton,L8R,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,Not Available,Not Available,Not Available,0,0,0,0.004074615,0.000378544,0.000378544,0.000378544,0.251100518,6.48,0.478175987,12.34,Not Available,Not Available,Not Available,Not Available,2.152782221,0.2,Not Available,Not Available,Yes,2021-07-07
136884,Waterdown,L9H,Strip Mall,Strip Mall,Strip Mall,Strip Mall,Not Available,1.216752511,31.4,0.79476414,21.30734961,1.979517426,1.880027476,0.174660257,Not Available,Not Available,1.889841401,48.77,3.062806322,79.04,1.96230405,50.64,3.136818974,80.95,39.82647109,3.7,Not Available,Not Available,No,Not Available
136989,Cambridge,N1R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.321625664,8.3,0.681226406,18.26344252,1.696729223,1.427337722,0.132604005,Not Available,Not Available,1.023389612,26.41,1.342302771,34.64,1.058652185,27.32,1.376402841,35.52,36.59729776,3.4,Not Available,Not Available,No,Not Available
137022,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.178250368,4.6,0.567688672,15.21953543,1.413941019,1.280244112,0.118938562,Not Available,Not Available,0.730439008,18.85,0.914114387,23.59,0.761051571,19.64,0.938139436,24.21,27.98616887,2.6,Not Available,Not Available,Yes,2021-06-24
137040,Kitchener,N2M,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.166625344,4.3,0.454150937,12.17562835,1.131152815,1.074476041,0.099822084,Not Available,Not Available,0.557613651,14.39,0.722301491,18.64,0.589388716,15.21,0.754076556,19.46,20.4514311,1.9,Not Available,Not Available,No,Not Available
137041,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.143375296,3.7,0.340613203,9.131721261,0.848364611,0.625045979,0.058068668,Not Available,Not Available,0.479338489,12.37,0.621163782,16.03,0.502976038,12.98,0.645188832,16.65,17.22225777,1.6,Not Available,Not Available,No,Not Available
137060,Waterloo,N2J,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.275125568,7.1,0.227075469,6.087814174,0.565576408,0.939606277,0.087292274,0.087292274,0.087292274,0.505301043,13.04,0.763376576,19.7,0.524676083,13.54,0.790501632,20.4,12.91669333,1.2,Not Available,Not Available,Yes,2021-08-26
137080,Waterloo,N2L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Other, Parking",Not Available,0.220875456,5.7,0.454150937,12.17562835,1.131152815,0.027299922,0.002536246,Not Available,Not Available,0.614576268,15.86,0.831189216,21.45,0.650613843,16.79,0.866451788,22.36,20.4514311,1.9,Not Available,Not Available,No,Not Available
137083,Waterloo,N2L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.085250176,2.2,0.340613203,9.131721261,0.848364611,1.345845417,0.125033123,0.125033123,0.125033123,0.388275801,10.02,0.471200973,12.16,0.390600806,10.08,0.475850982,12.28,15.06947555,1.4,Not Available,Not Available,Yes,2021-05-21
137093,Waterloo,N2L,College/University,College/University,College/University,College/University,Not Available,0.263500544,6.8,0.567688672,15.21953543,1.413941019,0.757063513,0.070333497,0.070333497,0.070333497,0.819951692,21.16,1.077639724,27.81,0.867614291,22.39,1.124527321,29.02,29.06255999,2.7,Not Available,Not Available,No,Not Available
137180,Woodstock,N4V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.558001152,14.4,0.454150937,12.17562835,1.131152815,0.908231739,0.084377484,Not Available,Not Available,0.994714553,25.67,1.544578188,39.86,1.024552115,26.44,1.566278233,40.42,24.75699554,2.3,Not Available,Not Available,No,Not Available
137259,Windsor,N9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.434000896,11.2,Not Available,Not Available,Not Available,0.300299144,0.027898702,Not Available,Not Available,0.418888365,10.81,0.821114195,21.19,0.434000896,11.2,0.849401753,21.92,2.152782221,0.2,Not Available,Not Available,Yes,2021-06-17
137318,Sarnia,N7S,Strip Mall,Strip Mall,Strip Mall,Strip Mall,Not Available,0.023250048,0.6,Not Available,Not Available,Not Available,0.172763687,0.016050271,Not Available,Not Available,0.021700045,0.56,0.043012589,1.11,0.022862547,0.59,0.045337594,1.17,0,0,Not Available,Not Available,Yes,2021-06-17
137344,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.139500288,3.6,0.454150937,12.17562835,1.131152815,1.124186347,0.104440323,0.001514176,0.001514176,0.535913606,13.83,0.675801395,17.44,0.559938656,14.45,0.699438944,18.05,20.4514311,1.9,Not Available,Not Available,No,Not Available
137436,London,N6G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.197625408,5.1,0.340613203,9.131721261,0.848364611,0.887858663,0.082484764,0.082484764,0.082484764,0.473525977,12.22,0.666501376,17.2,0.49406352,12.75,0.685876416,17.7,15.06947555,1.4,Not Available,Not Available,Yes,2021-07-13
137831,Toronto,M2R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.220875456,5.7,0.681226406,18.26344252,1.696729223,2.230444388,0.207215051,Not Available,Not Available,0.907526873,23.42,1.132277337,29.22,0.928839417,23.97,1.14816487,29.63,34.44451554,3.2,Not Available,Not Available,Yes,2021-05-14
137832,Toronto,M9R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.143375296,3.7,0.340613203,9.131721261,0.848364611,1.613547639,0.149903471,Not Available,Not Available,0.507626048,13.1,0.64945134,16.76,0.539401113,13.92,0.681226406,17.58,18.29864888,1.7,Not Available,Not Available,Yes,2021-05-14
137839,Mississauga,L5L,Other,Other,Other,Other,Not Available,0.127875264,3.3,0.227075469,6.087814174,0.565576408,0.086381843,0.008025135,0.008025135,0.008025135,0.374713273,9.67,0.499876032,12.9,0.409975846,10.58,0.534751104,13.8,12.91669333,1.2,Not Available,Not Available,Yes,2021-06-07
137841,Mississauga,L5L,Other,Other,Other,Other,Not Available,0.112375232,2.9,0.227075469,6.087814174,0.565576408,0.025670076,0.002384828,0.002384828,0.002384828,0.349913222,9.03,0.461125952,11.9,0.378200781,9.76,0.490576013,12.66,11.84030222,1.1,Not Available,Not Available,Yes,2021-06-07
137848,Mississauga,L5L,Other,Other,Other,Other,Not Available,0.6781264,17.5,0.340613203,9.131721261,0.848364611,0.918010816,0.08528599,0.08528599,0.08528599,1.000527065,25.82,1.655790918,42.73,1.044702156,26.96,1.701128511,43.9,19.37503999,1.8,Not Available,Not Available,Yes,2021-06-07
137869,Toronto,M6P,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.224750464,5.8,0.79476414,21.30734961,1.979517426,1.769197941,0.164363857,0.164363857,0.164363857,0.96410199,24.88,1.191177459,30.74,1.005177075,25.94,1.229927539,31.74,37.67368887,3.5,Not Available,Not Available,Yes,2021-06-08
137870,Toronto,M6P,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.170500352,4.4,1.135377343,30.43907087,2.827882038,1.425707876,0.132452587,0.132452587,0.132452587,1.234577548,31.86,1.412827916,36.46,1.272940127,32.85,1.450415494,37.43,53.81955553,5,Not Available,Not Available,Yes,2021-06-08
137871,Toronto,M6P,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.151125312,3.9,0.79476414,21.30734961,1.979517426,1.426522799,0.132528296,0.132528296,0.132528296,0.878851814,22.68,1.035789638,26.73,0.914114387,23.59,1.066402201,27.52,36.59729776,3.4,Not Available,Not Available,Yes,2021-06-08
137872,Toronto,M4S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.259625536,6.7,0.567688672,15.21953543,1.413941019,1.44811826,0.13453458,0.13453458,0.13453458,0.826926707,21.34,1.084614739,27.99,0.859864275,22.19,1.114064799,28.75,29.06255999,2.7,Not Available,Not Available,Yes,2021-06-08
137873,North York,M2K,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.1937504,5,0.908301875,24.3512567,2.26230563,1.530425488,0.142181171,0.142181171,0.142181171,1.03695214,26.76,1.232252543,31.8,1.075314719,27.75,1.268677619,32.74,43.05564442,4,Not Available,Not Available,Yes,2021-06-08
137874,North York,M2K,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.23250048,6,0.908301875,24.3512567,2.26230563,1.465639105,0.13616232,0.13616232,0.13616232,1.097014764,28.31,1.328740243,34.29,1.147002367,29.6,1.379890348,35.61,44.13203553,4.1,Not Available,Not Available,Yes,2021-06-08
137875,Brampton,L6S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.255750528,6.6,0.567688672,15.21953543,1.413941019,1.934219859,0.179694893,0.179694893,0.179694893,0.767639084,19.81,1.019902105,26.32,0.800576652,20.66,1.050514668,27.11,26.90977776,2.5,Not Available,Not Available,Yes,2021-06-08
137876,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.131750272,3.4,0.454150937,12.17562835,1.131152815,1.071623811,0.099557103,Not Available,Not Available,0.549863635,14.19,0.681226406,17.58,0.583576205,15.06,0.714163974,18.43,21.52782221,2,Not Available,Not Available,No,Not Available
137877,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.127875264,3.3,0.681226406,18.26344252,1.696729223,0.829184203,0.077033728,Not Available,Not Available,0.764151577,19.72,0.894739347,23.09,0.806389164,20.81,0.934651929,24.12,32.29173332,3,Not Available,Not Available,No,Not Available
137878,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.158875328,4.1,0.567688672,15.21953543,1.413941019,0.739542668,0.068705758,Not Available,Not Available,0.669988883,17.29,0.829251712,21.4,0.699438944,18.05,0.856376768,22.1,25.83338665,2.4,Not Available,Not Available,Yes,2021-06-09
137879,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.197625408,5.1,0.567688672,15.21953543,1.413941019,1.032914966,0.095960934,Not Available,Not Available,0.774614099,19.99,0.967589497,24.97,0.821114195,21.19,1.016414598,26.23,30.1389511,2.8,Not Available,Not Available,No,Not Available
137880,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.127875264,3.3,0.454150937,12.17562835,1.131152815,0.955497276,0.088768596,Not Available,Not Available,0.574663686,14.83,0.70757646,18.26,0.605276249,15.62,0.733539014,18.93,22.60421332,2.1,Not Available,Not Available,No,Not Available
137881,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.143375296,3.7,0.567688672,15.21953543,1.413941019,0.913528739,0.084869592,Not Available,Not Available,0.674638892,17.41,0.816464185,21.07,0.709901465,18.32,0.851726758,21.98,26.90977776,2.5,Not Available,Not Available,No,Not Available
137882,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.139500288,3.6,0.454150937,12.17562835,1.131152815,0.840185665,0.078055797,Not Available,Not Available,0.597526233,15.42,0.738189024,19.05,0.625813792,16.15,0.764151577,19.72,23.68060443,2.2,Not Available,Not Available,No,Not Available
137883,London,N6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.139500288,3.6,0.567688672,15.21953543,1.413941019,0.925345123,0.085967369,Not Available,Not Available,0.671151385,17.32,0.81413918,21.01,0.71222647,18.38,0.85288926,22.01,26.90977776,2.5,Not Available,Not Available,No,Not Available
137887,Toronto,M5G,Enclosed Mall,Enclosed Mall,Enclosed Mall,Enclosed Mall,Not Available,0.430125888,11.1,0,0,0,0.490583676,0.045576712,0.045576712,0.045576712,0.605276249,15.62,1.067564703,27.55,Not Available,Not Available,Not Available,Not Available,16.14586666,1.5,Not Available,Not Available,Yes,2021-05-27
137888,North York,M3C,Retail Store,Lifestyle Center,Retail Store,"Enclosed Mall, Parking, Retail Store",Not Available,0.767251584,19.8,0.454150937,12.17562835,1.131152815,1.25579642,0.116667298,Not Available,Not Available,1.22101502,31.51,1.963466553,50.67,Not Available,Not Available,Not Available,Not Available,26.90977776,2.5,Not Available,Not Available,Yes,2021-05-27
137891,Richmond Hill,L4C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.224750464,5.8,0.908301875,24.3512567,2.26230563,1.853949939,0.172237574,Not Available,Not Available,1.140414854,29.43,1.375240338,35.49,1.178777433,30.42,1.405852902,36.28,46.28481775,4.3,Not Available,Not Available,Yes,2021-06-09
137892,Toronto,M3H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.1937504,5,0.79476414,21.30734961,1.979517426,1.44282126,0.134042473,Not Available,Not Available,0.895901849,23.12,1.089264748,28.11,0.945889452,24.41,1.140414854,29.43,35.52090665,3.3,Not Available,Not Available,No,Not Available
137893,Toronto,M5J,Mixed Use Property,Mixed Use Property,Hotel,"Hotel, Multifamily Housing, Office, Other - Mall, Parking, Restaurant, Supermarket/Grocery Store",Not Available,0.93000192,24,0.113537734,3.043907087,0.282788204,1.12744604,0.104743158,0.02025211,0.02025211,2.703980581,69.78,3.697920133,95.43,2.738080651,70.66,3.739770219,96.51,109.7918933,10.2,Not Available,Not Available,Yes,2021-06-18
137894,Mississauga,L5N,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.139500288,3.6,0.340613203,9.131721261,0.848364611,0.238772454,0.022182685,Not Available,Not Available,0.482825997,12.46,0.62000128,16,0.522351078,13.48,0.659913862,17.03,17.22225777,1.6,Not Available,Not Available,Yes,2021-06-17
